"","doi","icpsr_doi","title"
"247","10.1257/aer.102.6.2437","10.3886/E112552V1","Markups and Firm-Level Export Status"
"248","10.1257/aer.102.6.2472","10.3886/E112553V1","The Evolution of Brand Preferences: Evidence from Consumer Migration"
"249","10.1257/aer.102.6.2509","10.3886/E112554V1","The Contribution of Large and Small Employers to Job Creation in Times of High and Low Unemployment"
"250","10.1257/aer.102.6.2540","10.3886/E112555V1","The Rise of the Service Economy"
"251","10.1257/aer.102.6.2674","10.3886/E112556V1","Maturity, Indebtedness, and Default Risk"
"252","10.1257/aer.102.6.2700","10.3886/E112557V1","Trade Costs, Asset Market Frictions, and Risk Sharing"
"253","10.1257/aer.102.6.2734","10.3886/E112558V1","Disaster Risk and Business Cycles"
"254","10.1257/aer.102.6.2798","10.3886/E112559V1","Reset Price Inflation and the Impact of Monetary Policy Shocks"
"255","10.1257/aer.102.6.2826","10.3886/E112560V1","Physician Agency and Adoption of Generic Pharmaceuticals"
"256","10.1257/aer.102.6.2955","10.3886/E112561V1","Testing Models of Consumer Search Using Data on Web Browsing and Purchasing Behavior"
"257","10.1257/aer.102.6.2981","10.3886/E112562V1","Inequality at Work: The Effect of Peer Salaries on Job Satisfaction"
"258","10.1257/aer.102.6.3059","10.3886/E112563V1","The Colonial Origins of Comparative Development: An Empirical Investigation: Comment"
"259","10.1257/aer.102.6.3077","10.3886/E112564V1","The Colonial Origins of Comparative Development: An Empirical Investigation: Reply"
"260","10.1257/aer.102.7.3184","10.3886/E112565V1","Information and Employee Evaluation: Evidence from a Randomized Intervention in Public Schools"
"261","10.1257/aer.102.7.3214","10.3886/E112566V1","Pricing and Welfare in Health Plan Choice"
"262","10.1257/aer.102.7.3277","10.3886/E112567V1","Lost in Transit: Product Replacement Bias and Pricing to Market"
"263","10.1257/aer.102.7.3317","10.3886/E112568V1","Imperfect Public Monitoring with Costly Punishment: An Experimental Study"
"264","10.1257/aer.102.7.3333","10.3886/E112569V1","Estimating Time Preferences from Convex Budgets"
"265","10.1257/aer.102.7.3357","10.3886/E112570V1","Risk Preferences Are Not Time Preferences"
"266","10.1257/aer.102.7.3377","10.3886/E112571V1","Married with Children: A Collective Labor Supply Model with Detailed Time Use and Intrahousehold Expenditure Information"
"267","10.1257/aer.102.7.3406","10.3886/E112572V1","Exports, Export Destinations, and Skills"
"268","10.1257/aer.102.7.3483","10.3886/E112573V1","Human Capital Prices, Productivity, and Growth"
"269","10.1257/aer.102.7.3516","10.3886/E112574V1","Political Aid Cycles"
"270","10.1257/aer.102.7.3531","10.3886/E112575V1","Human Capital Investment and the Gender Division of Labor in a Brawn-Based Economy"
"271","10.1257/aer.102.7.3561","10.3886/E112576V1","The 11-20 Money Request Game: A Level-k Reasoning Study"
"272","10.1257/aer.102.7.3574","10.3886/E112577V1","Who Gets the Job Referral? Evidence from a Social Networks Experiment"
"273","10.1257/aer.102.7.3594","10.3886/E112578V1","Innovation and Foreign Ownership"
"274","10.1257/aer.102.7.3628","10.3886/E112579V1","The Effect of Evaluation on Teacher Performance"
"275","10.1257/aer.102.7.3652","10.3886/E112580V1","The Impact of Pollution on Worker Productivity"
"276","10.1257/aer.102.7.3731","10.3886/E112581V1","Revolving Door Lobbyists"
"277","10.1257/aer.102.7.3749","10.3886/E112582V1","The Economic Impacts of Climate Change: Evidence from Agricultural Output and Random Fluctuations in Weather: Comment"
"278","10.1257/aer.102.7.3761","10.3886/E112583V1","The Economic Impacts of Climate Change: Evidence from Agricultural Output and Random Fluctuations in Weather: Reply"
"279","10.1257/aer.102.7.3774","10.3886/E112584V1","Growth Dynamics: The Myth of Economic Recovery: Comment"
"280","10.1257/aer.103.1.107","10.3886/E112585V1","Coercive Contract Enforcement: Law and the Labor Market in Nineteenth Century Industrial Britain"
"281","10.1257/aer.103.1.145","10.3886/E112586V1","Price Discrimination and Bargaining: Empirical Evidence from Medical Devices"
"282","10.1257/aer.103.1.178","10.3886/E112587V1","Selection on Moral Hazard in Health Insurance"
"283","10.1257/aer.103.1.1","10.3886/E112588V1","The 'Out of Africa' Hypothesis, Human Genetic Diversity, and Comparative Economic Development"
"284","10.1257/aer.103.1.220","10.3886/E112589V1","Are Consumers Myopic? Evidence from New and Used Car Purchases"
"285","10.1257/aer.103.1.257","10.3886/E112590V1","The Impact of Medical Liability Standards on Regional Variations in Physician Behavior: Evidence from the Adoption of National-Standard Rules"
"286","10.1257/aer.103.1.277","10.3886/E112591V1","Innovation and Institutional Ownership"
"287","10.1257/aer.103.1.305","10.3886/E112592V1","Cross-Country Differences in Productivity: The Role of Allocation and Selection"
"288","10.1257/aer.103.1.378","10.3886/E112593V1","Technological Diversification"
"289","10.1257/aer.103.1.415","10.3886/E112594V1","Dictating the Risk: Experimental Evidence on Giving in Risky Environments"
"290","10.1257/aer.103.1.438","10.3886/E112595V1","Children's Resources in Collective Households: Identification, Estimation, and an Application to Child Poverty in Malawi"
"291","10.1257/aer.103.1.472","10.3886/E112596V1","Cultural Change as Learning: The Evolution of Female Labor Force Participation over a Century"
"292","10.1257/aer.103.1.532","10.3886/E112597V1","Preferences for Truthfulness: Heterogeneity among and within Individuals"
"293","10.1257/aer.103.2.1054","10.3886/E112598V1","Misclassification Errors and the Underestimation of the US Unemployment Rate"
"294","10.1257/aer.103.2.1071","10.3886/E112599V1","Self-Enforcing Trade Agreements: Evidence from Time-Varying Trade Policy"
"295","10.1257/aer.103.2.563","10.3886/E112600V1","Paper Money"
"296","10.1257/aer.103.2.624","10.3886/E112601V1","Inferring Strategic Voting"
"297","10.1257/aer.103.2.732","10.3886/E112602V1","Intermediary Asset Pricing"
"298","10.1257/aer.103.2.771","10.3886/E112603V1","Job Selection and Wages over the Business Cycle"
"299","10.1257/aer.103.2.804","10.3886/E112604V1","Optimal Expectations and Limited Medical Testing: Evidence from Huntington Disease"
"300","10.1257/aer.103.2.831","10.3886/E112605V1","Public Monopoly and Economic Efficiency: Evidence from the Pennsylvania Liquor Control Board's Entry Decisions"
"301","10.1257/aer.103.2.863","10.3886/E112606V1","Commercial Imperialism? Political Influence and Trade during the Cold War"
"302","10.1257/aer.103.2.897","10.3886/E112607V1","Assessing the Incidence and Efficiency of a Prominent Place Based Policy"
"303","10.1257/aer.103.2.948","10.3886/E112608V1","Selection, Agriculture, and Cross-Country Productivity Differences"
"304","10.1257/aer.103.2.981","10.3886/E112609V1","Testing for Racial Differences in the Mental Ability of Young Children"
"305","10.1257/aer.103.3.105","10.3886/E112610V1","Comparisons of Weekly Hours over the Past Century and the Importance of Work-Sharing Policies in the 1930s"
"306","10.1257/aer.103.3.129","10.3886/E112611V1","Are Government Spending Multipliers Greater during Periods of Slack? Evidence from Twentieth-Century Historical Data"
"307","10.1257/aer.103.3.141","10.3886/E112612V1","Output Spillovers from Fiscal Policy"
"308","10.1257/aer.103.3.147","10.3886/E112613V1","Forecasting the Recovery from the Great Recession: Is This Time Different?"
"309","10.1257/aer.103.3.168","10.3886/E112614V1","Income Inequality, Mobility, and Turnover at the Top in the US, 1987-2010"
"310","10.1257/aer.103.3.184","10.3886/E112615V1","Measuring the Trends in Inequality of Individuals and Families: Income and Consumption"
"311","10.1257/aer.103.3.208","10.3886/E112616V1","A Trapped-Factors Model of Innovation"
"312","10.1257/aer.103.3.226","10.3886/E112617V1","Long-Term Neighborhood Effects on Low-Income Families: Evidence from Moving to Opportunity"
"313","10.1257/aer.103.3.238","10.3886/E112618V1","Place Based Policies with Unemployment"
"314","10.1257/aer.103.3.244","10.3886/E112619V1","Career, Family, and the Well-Being of College-Educated Women"
"315","10.1257/aer.103.3.251","10.3886/E112620V1","Female Labor Supply: Why Is the United States Falling Behind?"
"316","10.1257/aer.103.3.257","10.3886/E112621V1","Shocking Labor Supply: A Reassessment of the Role of World War II on Women's Labor Supply"
"317","10.1257/aer.103.3.279","10.3886/E112622V1","The Effects of School Calendar Type on Maternal Employment across Racial Groups: A Story of Child Care Availability"
"318","10.1257/aer.103.3.293","10.3886/E112623V1","Access to Credit by Firms in Sub-Saharan Africa: How Relevant Is Gender?"
"319","10.1257/aer.103.3.303","10.3886/E112624V1","The Informational Role of Voluntary Certification: Evidence from the Mexican Clean Industry Program"
"320","10.1257/aer.103.3.314","10.3886/E112625V1","What Does Reputation Buy? Differentiation in a Market for Third-Party Auditors"
"321","10.1257/aer.103.3.320","10.3886/E112626V1","A Numerical Investigation of the Potential for Negative Emissions Leakage"
"322","10.1257/aer.103.3.326","10.3886/E112627V1","Linking Numerical and Analytical Models of Carbon Leakage"
"323","10.1257/aer.103.3.381","10.3886/E112628V1","Profitability of Fertilizer: Experimental Evidence from Female Rice Farmers in Mali"
"324","10.1257/aer.103.3.412","10.3886/E112629V1","Health Care Usage and Health Status of Immigrant Children: The Effects of Nativity versus Citizenship"
"325","10.1257/aer.103.3.423","10.3886/E112630V1","The Poverty Gap in School Spending Following the Introduction of Title I"
"326","10.1257/aer.103.3.462","10.3886/E112631V1","SSI for Disabled Immigrants: Why Do Ethnic Networks Matter?"
"327","10.1257/aer.103.3.48","10.3886/E112632V1","Shifting Mandates: The Federal Reserve's First Centennial"
"328","10.1257/aer.103.3.512","10.3886/E112633V1","Modest, Secure, and Informed: Successful Development in Conflict Zones"
"329","10.1257/aer.103.3.528","10.3886/E112634V1","Genetic Diversity and the Origins of Cultural Fragmentation"
"330","10.1257/aer.103.3.539","10.3886/E112635V1","Not the Opium of the People: Income and Secularization in a Panel of Prussian Counties"
"331","10.1257/aer.103.3.570","10.3886/E112636V1","What Goes Up Must Come Down? Experimental Evidence on Intuitive Forecasting"
"332","10.1257/aer.103.3.580","10.3886/E112637V1","Distinguishing Probability Weighting from Risk Misperceptions in Field Data"
"333","10.1257/aer.103.3.598","10.3886/E112638V1","Subjective Well-Being and Income: Is There Any Evidence of Satiation?"
"334","10.1257/aer.103.3.61","10.3886/E112639V1","Not Just the Great Contraction: Friedman and Schwartz's A Monetary History of the United States 1867 to 1960"
"335","10.1257/aer.103.3.643","10.3886/E112640V1","Course Requirements for Bachelor's Degrees in Economics"
"336","10.1257/aer.103.3.73","10.3886/E112641V1","Shadowy Banks and Financial Contagion during the Great Depression: A Retrospective on Friedman and Schwartz"
"337","10.1257/aer.103.4.1109","10.3886/E112642V1","Intergenerational Occupational Mobility in Great Britain and the United States since 1850"
"338","10.1257/aer.103.4.1172","10.3886/E112643V1","Unconventional Fiscal Policy at the Zero Bound"
"339","10.1257/aer.103.4.1212","10.3886/E112644V1","The Dynamic Effects of Personal and Corporate Income Tax Changes in the United States"
"340","10.1257/aer.103.4.1289","10.3886/E112645V1","Going to a Better School: Effects and Behavioral Responses"
"341","10.1257/aer.103.4.1325","10.3886/E112646V1","The Lure of Authority: Motivation and Incentive Effects of Power"
"342","10.1257/aer.103.4.1360","10.3886/E112647V1","Preferences and Incentives of Appointed and Elected Public Officials: Evidence from State Trial Court Judges"
"343","10.1257/aer.103.4.1398","10.3886/E112648V1","Just Luck: An Experimental Study of Risk-Taking and Fairness"
"344","10.1257/aer.103.4.1414","10.3886/E112649V1","The Gravity of Knowledge"
"345","10.1257/aer.103.4.1445","10.3886/E112650V1","Nonconvexities, Retirement, and the Elasticity of Labor Supply"
"346","10.1257/aer.103.4.1507","10.3886/E112651V1","Discretionary Tax Changes and the Macroeconomy: New Narrative Evidence from the United Kingdom"
"347","10.1257/aer.103.5.1553","10.3886/E112652V1","The Growth of Low-Skill Service Jobs and the Polarization of the US Labor Market"
"348","10.1257/aer.103.5.1598","10.3886/E112653V1","Ownership Consolidation and Product Characteristics: A Study of the US Daily Newspaper Market"
"349","10.1257/aer.103.5.1629","10.3886/E112654V1","Trade, Tastes, and Nutrition in India"
"350","10.1257/aer.103.5.1664","10.3886/E112655V1","Time Use during the Great Recession"
"351","10.1257/aer.103.5.1697","10.3886/E112656V1","The Great Diversification and Its Undoing"
"352","10.1257/aer.103.5.1759","10.3886/E112657V1","The Political Resource Curse"
"353","10.1257/aer.103.5.1797","10.3886/E112658V1","Does Disability Insurance Receipt Discourage Work? Using Examiner Assignment to Estimate Causal Effects of SSDI Receipt"
"354","10.1257/aer.103.5.1830","10.3886/E112659V1","When Should Sellers Use Auctions?"
"355","10.1257/aer.103.5.1862","10.3886/E112660V1","Early Life Health Interventions and Academic Achievement"
"356","10.1257/aer.103.5.1892","10.3886/E112661V1","Taxation and International Migration of Superstars: Evidence from the European Football Market"
"357","10.1257/aer.103.5.1925","10.3886/E112662V1","Immigration, Offshoring, and American Jobs"
"358","10.1257/aer.103.5.1960","10.3886/E112663V1","Regional Effects of Trade Reform: What Is the Correct Measure of Liberalization?"
"359","10.1257/aer.103.5.1977","10.3886/E112664V1","Limited Life Expectancy, Human Capital and Health Investments"
"360","10.1257/aer.103.5.2003","10.3886/E112665V1","Intergenerational Occupational Mobility in Great Britain and the United States since 1850: Comment"
"361","10.1257/aer.103.5.2021","10.3886/E112666V1","Intergenerational Occupational Mobility in Great Britain and the United States since 1850: Comment"
"362","10.1257/aer.103.5.2041","10.3886/E112667V1","Intergenerational Occupational Mobility in Great Britain and the United States since 1850: Reply"
"363","10.1257/aer.103.6.2052","10.3886/E112668V1","Understanding the Mechanisms through Which an Influential Early Childhood Program Boosted Adult Outcomes"
"364","10.1257/aer.103.6.2087","10.3886/E112669V1","The Effect of Education on Adult Mortality and Health: Evidence from Britain"
"365","10.1257/aer.103.6.2121","10.3886/E112670V1","The China Syndrome: Local Labor Market Effects of Import Competition in the United States"
"366","10.1257/aer.103.6.2169","10.3886/E112671V1","Trade Liberalization and Embedded Institutional Reform: Evidence from Chinese Exporters"
"367","10.1257/aer.103.6.2196","10.3886/E112672V1","Does the Classic Microfinance Model Discourage Entrepreneurship among the Poor? Experimental Evidence from India"
"368","10.1257/aer.103.6.2227","10.3886/E112673V1","How the West ""Invented"" Fertility Restriction"
"369","10.1257/aer.103.6.2265","10.3886/E112674V1","Identifying Supply and Demand Elasticities of Agricultural Commodities: Implications for the US Ethanol Mandate"
"370","10.1257/aer.103.6.2296","10.3886/E112675V1","Urban Accounting and Welfare"
"371","10.1257/aer.103.6.2352","10.3886/E112676V1","The Cost of Contract Renegotiation: Evidence from the Local Public Sector"
"372","10.1257/aer.103.6.2437","10.3886/E112677V1","Incarceration and Incapacitation: Evidence from the 2006 Italian Collective Pardon"
